RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
394372,140,"Beaumont, TX",msa,TX,37,34,35,36,34,33,32,33,35,34,35,32,34,33,33,33,33,35,35,33,32,31,33,32,33,34,33,33,33,37,39,40,39,37,38,38,38,37,38,39,38,39,37,37,36,36,38,36,35,33,34,35,34,33,32,33,31,30,29,28,29,29,30,31,32,32,30,29
395096,141,"Shreveport, LA",msa,LA,,,,,,,,,,,,,,,,,,,,,,,,24,23,25,30,33,37,37,37,37,38,40,30,28,27,34,37,36,36,35,35,34,35,34,34,33,31,31,32,34,33,33,32,32,33,32,32,31,31,32,33,33,33,32,32,32
395164,142,"Trenton, NJ",msa,NJ,38,38,40,43,43,43,44,43,44,44,45,42,41,40,43,45,47,47,46,45,44,44,45,45,45,45,49,50,50,47,47,47,48,49,50,50,49,47,48,49,50,50,48,47,46,46,47,48,46,45,44,46,46,45,43,43,42,42,43,42,41,40,40,42,44,44,42,41
394875,143,"Montgomery, AL",msa,AL,34,32,32,32,32,32,31,31,30,30,30,25,24,24,30,33,33,33,32,31,32,32,33,33,32,32,32,33,33,35,36,36,37,36,37,36,35,34,34,35,35,36,34,34,33,33,33,32,31,31,32,33,32,31,31,30,29,29,30,30,29,30,31,32,31,31,30,30
394520,144,"Davenport, IA",msa,IL,34,33,35,36,36,36,36,35,35,34,33,34,33,34,34,36,37,36,34,33,34,34,34,33,34,35,37,37,37,38,39,40,39,38,37,36,36,37,37,38,37,37,37,37,37,36,36,35,35,35,35,35,35,35,35,34,33,32,33,33,33,32,32,33,33,33,32,32
395146,145,"Tallahassee, FL",msa,FL,36,35,37,38,38,36,35,36,36,35,35,34,34,34,35,36,36,35,35,35,35,35,35,34,34,35,36,37,37,38,37,38,38,38,39,37,37,36,38,37,37,36,36,36,35,35,35,35,34,32,33,34,34,33,33,33,32,31,31,31,31,31,32,32,32,32,32,30
394576,146,"Eugene, OR",msa,OR,37,36,36,37,36,35,35,35,34,34,35,35,36,34,34,34,34,34,35,36,36,36,37,36,36,35,35,36,35,36,36,38,38,37,37,36,35,33,33,33,33,33,33,32,33,34,34,33,31,30,30,30,30,30,30,30,30,30,29,29,28,28,28,29,29,29,28,28
394901,147,"Naples, FL",msa,FL,28,24,27,35,40,40,39,39,38,35,35,34,34,34,36,38,39,39,39,38,36,35,36,35,35,37,40,39,38,38,40,40,40,39,39,38,38,39,42,43,42,41,40,38,37,36,37,36,37,36,38,38,38,37,35,35,34,33,32,33,33,33,35,37,37,37,35,35
394332,148,"Ann Arbor, MI",msa,MI,34,32,33,35,36,36,35,33,33,34,34,33,33,32,33,33,33,33,33,33,33,32,32,32,32,33,35,35,35,34,29,27,28,,32,30,30,32,33,33,33,32,30,24,22,23,31,30,29,27,29,29,30,29,30,29,29,29,29,29,29,28,29,29,29,29,27,27
394927,149,"Ocala, FL",msa,FL,35,35,36,37,37,37,37,36,35,34,34,33,34,35,36,34,34,34,36,36,35,35,35,35,34,36,38,38,38,38,40,40,40,39,39,37,37,37,38,39,39,39,37,37,36,36,36,36,36,35,35,36,35,34,33,33,33,33,32,32,32,32,33,33,33,33,33,32
394679,150,"Hickory, NC",msa,NC,29,27,34,36,37,37,36,36,36,36,38,37,36,35,36,37,38,39,39,39,39,39,40,39,39,38,39,39,39,40,41,41,41,40,42,40,39,38,39,39,38,38,37,37,37,36,37,36,36,34,34,34,33,33,33,33,33,33,34,36,36,34,32,33,32,33,32,32
394697,151,"Huntington, WV",msa,OH,,,,,,,,,,,,24,23,28,35,38,39,38,37,36,37,37,36,36,35,36,38,38,38,40,41,42,42,44,43,42,41,40,42,41,43,43,42,42,41,42,43,42,41,38,39,40,40,40,39,38,37,37,37,36,35,35,36,38,38,38,36,35
